amount,hour,merchant_cat,device_type,sender_age_days,receiver_age_days,txn_count_1h,same_device,is_fraud
60608.10957810331,22,3,0,919,1990,1,1,0
7405.876333246737,15,0,0,304,148,4,1,0
15262.999154838802,13,5,0,130,752,2,1,0
27624.175130119864,19,4,0,1279,222,1,1,0
18336.03061148275,22,9,0,118,1278,0,1,0
12726.179672389155,20,2,2,862,1597,2,1,0
9773.146476147282,15,2,0,65,1778,0,1,0
12396.604792340044,13,5,1,509,737,4,1,0
6082.124512410335,9,0,0,1429,920,3,1,0
532.0441986030816,20,1,2,1782,434,3,1,0
35446.921606758464,20,4,1,494,1091,2,1,0
1476.2061744900457,12,8,2,919,431,4,1,0
30016.523750028082,10,9,0,343,1233,2,1,0
5548.1241998032865,20,5,0,493,1835,0,0,0
8036.118432331755,17,0,0,154,1383,3,1,0
10639.2200359816,15,0,0,624,640,0,1,0
7683.19436088233,16,8,0,1588,1835,0,1,0
11180.490367044373,12,4,0,1496,60,2,1,0
6003.405698298507,16,1,0,852,1330,1,1,0
26166.190344245435,9,2,0,1673,1237,3,0,0
2118.3378354911492,18,5,0,1161,384,3,0,0
19362.76299532419,11,1,0,168,604,1,1,0
8287.884289135927,9,7,0,401,672,4,1,0
16220.59376653633,12,2,0,613,1113,3,1,0
1514.280079965565,16,6,0,347,577,3,1,0
2396.4160614566053,18,6,0,98,958,2,1,0
4679.285029992945,10,0,2,296,683,2,1,0
11471.903783249292,16,5,0,1454,224,2,1,0
13699.133103429478,12,7,0,1448,485,3,1,0
1833.0378084136719,11,7,0,1664,51,0,1,0
14953.499157881623,13,0,0,1507,1374,1,0,0
2542.578945355638,16,9,0,301,685,4,1,0
4061.218253908022,11,4,1,727,1524,4,1,0
422.55773332890857,11,3,1,1562,1145,2,1,0
17928.076664050586,11,0,1,1113,1550,3,0,0
3582.9723112472248,7,8,2,570,1786,1,1,0
2687.5814655451836,14,0,0,1578,1984,4,1,0
7076.373872749349,19,1,2,1012,1243,2,1,0
3457.04720945957,6,9,0,1928,1140,4,1,0
4160.147564051201,10,1,0,630,1477,1,1,0
3654.581894925351,20,7,0,1431,1484,2,1,0
6667.690398601788,11,3,0,1392,1051,1,0,0
13930.16812076575,16,1,0,1271,155,3,1,0
10407.166262332335,22,4,0,1650,1487,2,1,0
4145.85792549786,20,1,0,516,181,2,1,0
955.571907594753,14,2,2,1301,1757,2,1,0
283.25151391607517,19,5,0,1565,570,0,1,0
424.52435573736346,16,0,0,970,1153,4,1,0
494.459040848382,10,9,2,1260,1313,2,1,0
6603.90446557934,18,5,0,1768,700,0,1,0
136488.60202057843,1,9,0,0,4,17,1,1
6140.220717076504,6,6,0,775,1023,3,1,0
11934.530868681406,7,6,0,772,1836,4,1,0
24152.17025189006,6,1,0,1107,496,2,1,0
14878.576555998452,16,8,0,1407,1013,1,1,0
12762.821006635935,18,2,0,457,1110,2,1,0
3883.494342305553,13,4,0,130,225,0,1,0
413.27534586802216,19,3,0,888,939,0,1,0
34048.256455165436,22,9,1,13,3,11,0,1
11591.263806089368,13,7,0,1350,932,3,1,0
2193.4281416986073,22,5,0,1994,513,4,1,0
10937.388701545557,16,1,0,1477,1110,2,1,0
6427.33108359611,17,6,0,530,336,3,1,0
3150.335820286895,21,6,0,1299,392,2,1,0
7404.2572857017185,16,8,0,721,1955,4,1,0
83426.92026337421,14,8,0,1467,1049,3,0,0
45058.99098756107,7,9,0,1979,1806,1,1,0
8309.76666173085,20,6,0,501,1029,2,1,0
5123.198597370043,22,0,0,1663,1031,3,1,0
42144.82948107743,20,3,2,1199,1469,4,1,0
7552.265934826094,17,9,0,600,251,1,1,0
6362.171833557311,9,2,0,519,207,4,1,0
3341.4397581905364,8,8,0,1373,1428,2,1,0
4815.30435884891,20,3,0,1220,932,0,1,0
19446.594683878753,21,0,0,1023,1625,1,1,0
45133.95007349181,7,2,0,163,1508,1,1,0
605.7678431950153,21,7,0,452,1594,3,1,0
3127.8036638122985,14,2,0,47,1920,1,1,0
864.5829817860782,6,8,0,1703,1482,1,1,0
3770.7057229492148,9,9,0,510,1428,2,1,0
6598.702364166641,19,0,2,1111,676,1,1,0
5605.913521188442,12,0,1,426,1525,0,1,0
91692.02352520972,1,1,0,2,6,20,0,1
5718.932063085818,22,5,0,1924,690,4,1,0
7663.58024509173,11,3,1,1196,672,3,1,0
2638.759473124069,17,4,0,444,1239,0,1,0
23421.039431489102,19,1,2,1837,1234,4,1,0
2793.222829948167,13,5,0,195,659,2,0,0
20466.42335541695,21,7,0,874,152,2,1,0
6334.411443007873,14,1,0,1959,1084,0,1,0
31997.84512951469,22,4,0,437,1691,4,1,0
13530.841103777977,6,0,0,135,497,4,1,0
19049.370228831864,20,7,0,1437,1807,2,1,0
215.11254690029298,8,1,0,67,1534,3,1,0
3264.7031040491647,12,4,1,402,124,1,1,0
3977.3094791345125,21,2,0,1797,1306,0,1,0
160229.80237654215,23,9,1,2,8,22,0,1
17662.098181854784,12,6,0,1219,868,0,1,0
15405.261467233917,8,7,0,1706,1986,4,1,0
1912.5292566933165,8,5,0,290,352,4,1,0
11746.58728711511,14,3,0,534,606,1,1,0
6216.622709107166,11,4,0,79,1513,4,1,0
1775.380472380906,8,0,2,1269,1231,4,1,0
1205.0372722431127,11,5,0,1310,1506,4,0,0
2795.7701495154884,13,4,0,1359,1864,3,1,0
16570.45296062631,22,2,2,1867,1738,2,1,0
27533.9137124131,15,2,0,438,424,0,1,0
3526.1429079360073,7,3,0,1386,70,2,0,0
34149.94750518551,22,1,1,500,56,2,1,0
7488.288635125613,6,4,0,88,985,4,1,0
10424.266325599861,19,3,0,1495,1725,2,1,0
6566.54167440939,22,0,0,1479,1373,4,1,0
8309.942431695763,11,3,0,1172,1239,1,1,0
3003.6729103684347,20,3,2,1897,1160,1,1,0
16804.72222157495,6,7,2,1847,1203,2,0,0
5874.360689974317,22,2,0,859,1409,1,1,0
30391.635311897266,15,7,0,104,800,3,1,0
2151.570374660038,9,8,0,627,547,4,1,0
2629.1003682701107,14,8,0,1003,1472,2,1,0
14564.047660730435,11,5,0,1734,1624,1,1,0
296.57562980851213,9,9,0,688,105,1,1,0
4908.796707291847,10,3,1,1448,1050,2,1,0
1832.249964171554,6,5,0,122,980,4,0,0
16496.768042343385,21,4,2,1023,698,1,1,0
10331.384518370569,15,1,0,735,1072,3,1,0
58347.98829235486,4,3,1,1,9,20,0,1
22751.287100790178,9,1,0,693,233,1,1,0
15736.928841683755,22,7,1,926,1816,2,1,0
13984.635386459358,11,6,0,1991,1693,2,1,0
15793.454068746212,12,2,0,1330,1109,0,1,0
993.6898076045036,15,6,1,1663,1670,4,1,0
17337.730854938934,13,3,0,1039,881,2,1,0
5653.459688390987,20,1,0,1546,1795,4,1,0
8151.361079343557,21,9,0,379,1220,3,1,0
8926.189201174966,10,2,0,69,1047,1,1,0
4903.4676622928,10,1,0,797,569,4,1,0
6271.681453579602,14,5,0,1489,184,2,1,0
1227.0679322454841,18,8,0,37,40,2,1,0
3716.654224927074,9,2,0,1080,1320,4,1,0
30888.359253535073,18,9,0,46,1301,4,1,0
964.9537559284586,12,0,0,1572,634,4,1,0
1913.0548743823776,21,5,0,110,1206,1,1,0
54014.99722441933,15,4,2,1327,1924,1,1,0
1268.120006423123,19,6,0,1079,1485,0,1,0
7381.663355252841,8,7,0,1672,278,2,1,0
16490.706307169698,17,9,0,388,1824,3,1,0
3705.3907902712385,7,8,0,865,1822,2,1,0
6688.470738418193,18,0,0,520,1115,0,1,0
1314.6036880653523,21,7,0,138,1976,1,1,0
9556.14614239401,10,7,0,1208,1698,2,1,0
677.4378411010501,13,1,0,1147,827,3,1,0
7773.447894133644,6,6,2,777,1448,4,1,0
5256.700016462269,18,1,1,750,248,3,0,0
200000.0,0,0,0,1,9,11,0,1
6446.738429516123,17,4,0,1378,1323,0,1,0
6045.132163359511,9,7,0,1849,1669,2,1,0
4346.490218419499,11,8,0,1635,1723,4,1,0
44933.53586094437,22,1,2,1901,722,3,1,0
4005.9414156704725,19,8,2,942,1889,4,1,0
4457.475059840395,17,1,0,1446,1181,3,1,0
1643.439229149828,11,7,1,979,66,4,1,0
1678.1091077756091,10,9,0,1886,1983,2,1,0
2508.846109501543,13,4,0,100,1887,0,1,0
10995.209013246036,11,0,0,1792,709,0,1,0
5757.4421031621005,22,9,2,1759,838,1,1,0
51029.88808888356,8,0,0,202,468,0,1,0
27743.74669408681,9,9,0,1296,1011,3,1,0
19521.119488139015,18,5,2,419,711,0,1,0
7282.9826644736095,6,8,0,1037,66,4,1,0
926.2808515110052,9,4,1,347,1368,0,1,0
13535.097814862169,18,4,0,70,729,2,1,0
12448.9759393014,8,3,0,667,124,0,1,0
952.8031836538572,14,7,1,965,123,0,1,0
200000.0,3,2,1,1,0,23,0,1
12128.839492284586,18,6,1,1580,767,4,1,0
23656.102833512043,10,9,1,1565,401,0,1,0
1004.1427665325873,19,8,0,910,391,0,1,0
23929.019421238,21,7,0,1430,450,2,1,0
4715.593971300086,12,7,1,1791,778,3,1,0
26286.05041453132,13,5,1,1092,1002,3,1,0
1143.6046968471162,8,6,0,1713,1777,1,1,0
19119.475344678256,19,4,0,1924,662,4,1,0
93891.23594147542,10,6,1,371,1313,0,1,0
10202.814529727886,12,3,0,1904,371,4,1,0
1058.6310545609294,13,8,0,590,591,0,1,0
1409.023565669611,9,9,2,571,1490,4,1,0
924.7137040849152,16,2,2,627,359,3,1,0
8501.652469318518,13,6,0,1253,1432,0,1,0
5830.8081169738225,19,2,0,1364,1702,3,1,0
9897.292158811897,8,5,1,1025,1920,0,1,0
9007.169195392464,20,5,2,1433,813,2,1,0
9216.412536705358,19,5,0,446,1463,4,1,0
27511.52228199467,10,7,1,1280,388,3,1,0
2431.7422626119014,16,9,0,721,451,4,1,0
2720.4926856717607,12,3,0,1519,1084,4,1,0
4410.613630270416,10,4,0,1249,1742,0,1,0
6440.712217655045,6,0,0,1563,618,2,1,0
2153.029027422009,10,4,0,462,235,0,1,0
408.4705737454046,12,8,0,1872,1625,4,1,0
63107.79702781588,22,6,0,14,6,15,0,1
1169.065345917911,13,8,0,1555,1671,0,1,0
1445.6116201614668,18,0,0,1335,309,2,1,0
12688.764202028,12,4,2,1859,391,2,1,0
57651.71692497933,18,6,1,1977,909,3,1,0
1398.6397334892206,18,0,0,1849,484,1,1,0
526.2549631463016,22,9,0,1904,1977,0,1,0
1733.9683129837883,14,1,0,1748,372,2,1,0
4518.722361229519,11,2,0,1909,1467,4,1,0
1629.492452880596,15,9,0,1553,875,4,1,0
13701.513673284811,11,5,0,513,1716,3,1,0
14751.249216520659,11,0,2,1640,1102,2,1,0
22420.608034920722,9,7,0,806,227,1,1,0
1419.281821503471,9,6,0,1168,55,1,1,0
6074.700886123362,11,6,1,653,653,0,1,0
1059.876925082689,13,5,1,254,719,3,1,0
2781.124231306038,9,6,2,1517,904,4,1,0
7976.904311881669,20,8,0,1834,591,1,1,0
141440.81870423155,21,7,0,286,152,3,1,0
23672.986417536747,5,4,1,0,4,26,0,1
951.7025937835942,18,6,0,1972,1696,4,1,0
2516.02005744133,18,3,0,319,1665,1,1,0
1460.8310658716846,8,4,0,1222,798,3,1,0
6079.718292027228,19,1,0,1041,427,0,0,0
27534.438832083863,12,0,0,1754,1436,1,1,0
2789.920619822962,14,2,0,585,1201,3,1,0
3289.2556461213007,19,7,0,68,221,3,1,0
4839.0489297105905,19,5,2,332,1228,0,1,0
15986.492849073571,7,6,0,834,1916,3,1,0
14475.624962681546,6,8,0,1489,831,1,1,0
5094.9638285850415,7,6,1,537,755,0,1,0
11321.428964831965,19,3,0,1753,989,4,1,0
2584.1247786212202,21,1,0,179,767,4,1,0
64214.037668210745,18,7,1,177,359,0,1,0
2851.187115479734,6,0,0,1780,153,1,1,0
15209.238839692656,18,3,0,1046,1982,3,1,0
61721.1689020991,1,6,0,14,1,27,0,1
8707.356837239005,17,7,1,1805,1290,0,1,0
225.88135213930204,8,8,0,121,459,3,1,0
1049.771707306875,13,6,0,1922,550,0,1,0
27349.455581743157,1,7,1,11,9,17,0,1
2057.0330699702035,21,0,2,1362,1051,2,1,0
1115.7153869551337,20,7,2,713,122,4,1,0
5735.0165250021955,9,1,1,731,171,1,1,0
6675.717860347034,13,2,0,1787,1674,2,1,0
3430.34570301956,22,5,0,994,1179,0,1,0
1192.7287948147243,8,4,0,1485,763,1,1,0
1437.8226487197132,12,8,0,1115,937,3,1,0
23658.099806852715,9,7,0,1544,573,4,1,0
15692.835153296803,13,2,0,779,832,4,1,0
9629.141284563822,10,2,0,1853,1612,4,1,0
15388.845456295068,11,2,0,1194,1941,0,0,0
22766.290409573536,15,9,0,1970,75,4,0,0
71772.98964255658,17,7,1,721,73,4,1,0
60901.47886212513,16,9,0,450,145,0,1,0
10768.581948791949,10,8,0,1930,1133,4,1,0
575.9394696296982,20,0,0,110,342,2,0,0
3868.010977516426,12,2,0,40,340,1,1,0
200000.0,3,6,1,14,0,16,1,1
151594.98793932726,14,6,0,984,707,0,1,0
1752.770184123096,9,2,2,1722,647,4,1,0
3681.942207207582,6,6,0,1007,1230,0,1,0
7866.998890301925,18,9,0,576,1025,1,1,0
2227.4278418567214,12,1,1,1343,652,0,1,0
5768.086629782268,17,7,0,1233,166,4,1,0
3915.959310105364,19,2,2,91,78,0,1,0
2420.8341683249314,8,7,0,60,1270,1,1,0
83171.76627748256,3,3,1,10,5,19,0,1
25462.342448252566,16,9,0,1259,895,1,1,0
3889.3399626889577,12,1,0,1432,1040,4,0,0
2591.2603306870715,8,7,0,1387,1180,4,1,0
1308.5660355230266,9,2,1,844,272,0,1,0
15525.132336708846,15,5,0,885,1823,4,1,0
3354.8160974782595,20,9,0,1084,687,1,1,0
2964.952884684825,13,3,2,1258,44,4,1,0
369.9144437159957,17,2,1,1643,1751,3,1,0
3665.812838558866,6,7,0,284,221,0,1,0
5319.685179118282,7,1,0,52,468,1,1,0
1694.3312688412968,9,3,0,327,1185,0,1,0
5961.816908010241,14,6,0,122,891,4,1,0
3015.710736310017,17,1,0,1724,565,2,1,0
5612.411407633123,6,6,0,204,137,1,1,0
2546.0858041634733,9,1,1,751,1440,3,1,0
7202.389286690072,7,3,1,1080,1653,0,1,0
58346.75265397976,18,2,0,1450,739,2,1,0
1380.97973970982,11,3,2,168,90,3,1,0
423.10073571493893,20,0,1,1723,1262,2,1,0
3178.2538554967346,19,4,1,1137,1330,1,1,0
3940.20922700076,17,6,0,470,714,4,1,0
5120.408665091239,9,7,0,1817,569,3,1,0
7539.045443290219,8,1,0,385,1908,4,1,0
2496.7721270105417,7,9,0,163,1223,1,1,0
3800.4321728101986,9,9,2,1003,1038,2,1,0
44224.53871857704,23,6,0,14,8,26,1,1
3408.7243005530227,13,9,0,459,1567,1,1,0
7540.98092255636,11,7,0,773,677,1,1,0
6321.18959901656,20,7,1,548,1950,4,1,0
102949.23640866633,20,2,0,493,1385,2,1,0
1221.9373342062274,7,0,0,1711,258,2,1,0
9761.78956007121,19,1,1,211,180,3,1,0
2073.7159572452115,9,5,1,1297,191,3,1,0
3960.681188875626,14,9,0,900,60,1,1,0
9991.635085359534,20,0,0,1877,1872,0,1,0
10370.396107350947,21,9,0,326,1224,2,1,0
2056.224301688235,20,3,0,1307,1238,4,1,0
896.751685350058,15,8,0,411,1517,4,1,0
2724.801903826538,14,4,0,547,1166,3,1,0
30511.87684046578,11,4,0,903,603,4,1,0
6943.560709490763,6,4,0,824,46,3,0,0
5024.458966063724,13,8,0,1963,1760,1,1,0
4610.024475998979,15,8,0,1126,941,1,1,0
12978.295681696338,22,8,1,641,1280,3,1,0
2374.579534852996,20,2,2,1611,88,1,1,0
6041.1664849186445,21,7,1,1942,292,0,1,0
18213.17192159482,13,2,1,527,1058,3,1,0
204.04950258598473,8,5,0,405,293,2,1,0
1903.3269502312512,22,9,0,1354,1482,2,1,0
3871.5184616734023,19,2,0,1284,935,0,1,0
54817.74852900367,19,7,0,1015,1672,4,1,0
8076.307810121543,20,7,0,354,165,3,1,0
32174.34164449085,16,6,0,221,620,1,1,0
11549.211296364114,17,1,0,151,832,1,1,0
1941.2685653469919,21,2,0,1087,1323,3,1,0
6959.497629835678,11,6,0,1628,515,2,1,0
39061.864750281144,17,0,1,1212,316,2,1,0
1427.0738914850426,21,4,2,1189,148,3,1,0
4670.770974354145,13,3,0,1829,403,0,1,0
2698.7555690210743,12,1,0,432,857,4,1,0
5821.507097096829,15,5,0,241,1669,3,1,0
28071.37796461258,16,4,1,641,1342,2,1,0
8043.840820286095,7,6,0,1603,251,2,1,0
4308.38749517652,13,6,0,378,493,2,1,0
13392.530333076726,13,8,0,1126,479,2,1,0
151.95832858471695,20,3,2,698,1902,3,1,0
1428.6380918659152,18,2,0,473,324,3,1,0
1558.9938816956892,10,3,0,1135,416,2,1,0
6636.818272684601,11,5,0,1037,212,1,1,0
1676.1684994460434,14,2,0,265,838,3,1,0
3867.626308986666,8,2,0,625,1591,2,1,0
5320.043915386187,6,0,0,199,1471,1,1,0
18241.34393774144,10,3,0,1843,222,2,1,0
4193.645205546748,14,3,1,725,225,3,1,0
1290.0801720731727,12,7,0,868,1835,3,1,0
2111.9031583908677,11,8,0,995,1086,3,1,0
702.6815331686498,8,7,0,1666,1140,1,1,0
2383.74015037719,6,6,0,1166,1071,1,1,0
1416.6532760454656,20,1,0,807,1467,2,1,0
21488.020250668327,7,6,2,451,508,3,1,0
3881.767832178973,22,4,0,1255,810,0,1,0
2218.881036033211,22,4,0,1836,1663,4,1,0
6279.622277421625,15,6,0,51,1569,2,1,0
1503.4741582552565,16,2,0,1815,1517,0,1,0
2580.5479537899914,18,6,1,525,1301,2,0,0
3921.1214437096537,21,2,0,1544,1203,3,1,0
13899.935543948832,13,8,1,71,348,1,1,0
3132.309652922604,6,2,0,105,1019,1,1,0
1077.6624859802914,22,3,0,235,240,3,0,0
2353.711984612198,8,6,0,1670,1073,4,1,0
8888.088223017654,10,6,2,538,791,1,1,0
85095.30751925411,1,1,1,10,3,16,0,1
24912.19425541744,18,9,0,1355,1762,4,1,0
65538.35435012564,10,0,0,262,112,2,1,0
1940.2806881091747,6,5,0,1984,863,4,1,0
2719.310910302149,18,9,0,1350,1975,1,1,0
19374.06715467154,11,0,0,37,1000,1,1,0
2603.658075149804,6,8,0,1916,234,3,1,0
4367.295027563674,14,9,0,93,162,2,1,0
1242.4927438474056,19,7,1,515,1262,2,0,0
4354.941693813433,20,1,0,1789,278,4,1,0
17104.62769917326,18,5,0,1913,463,3,1,0
10604.91646741395,6,2,0,122,1280,4,1,0
3506.4380818446493,18,1,0,1197,237,4,1,0
5406.107317725325,8,0,0,734,43,0,1,0
868.3759913404936,14,3,0,976,1363,1,1,0
3213.504704391695,14,4,0,216,385,3,1,0
443.977217651573,11,9,1,1892,1585,0,1,0
3333.072102482565,12,6,0,842,215,3,1,0
4533.224686832797,10,9,0,277,1417,2,1,0
5772.181540957477,20,9,1,305,252,0,1,0
1467.8501566792504,12,2,0,1518,355,4,1,0
2489.766897532654,18,0,1,1729,155,1,1,0
2534.0357735606735,19,7,0,1180,610,0,1,0
114853.2258502035,23,8,1,6,3,18,0,1
3017.9858244502384,14,3,0,845,1651,3,1,0
6229.60083956467,13,6,0,413,1805,2,1,0
2585.5494564522805,14,9,0,202,1902,1,1,0
3851.936930177955,11,1,0,446,775,1,1,0
14335.09309474994,19,6,0,310,1319,1,1,0
19125.5254161419,17,7,0,1792,522,2,1,0
704.4107572856875,19,0,0,702,606,4,1,0
15867.026723853289,16,6,2,53,190,2,1,0
38232.512254636276,11,5,1,1125,917,1,1,0
40663.3658184072,18,6,0,849,461,3,1,0
19048.940291505423,16,8,2,624,1218,4,1,0
5966.971932093902,14,4,0,1818,919,2,1,0
5263.508697692988,22,3,1,295,173,4,1,0
15087.448854514942,8,8,0,573,1572,4,1,0
107690.96017270879,17,4,0,373,916,3,1,0
3121.2672199130047,6,1,2,1393,1226,2,1,0
3370.509115954751,18,4,0,1624,1626,2,1,0
3132.29049431569,21,0,0,489,1638,0,1,0
9528.798592461471,9,9,2,1086,355,3,1,0
22627.168116734974,15,3,0,1661,70,1,1,0
3220.4679628615177,17,6,0,546,1666,2,1,0
40524.64693850954,11,2,0,1994,1594,0,1,0
2650.441192501193,22,6,0,1868,1652,3,1,0
1906.458022335823,9,2,0,549,628,3,0,0
13956.6785891943,11,5,0,592,1816,3,1,0
22751.091310029067,16,2,2,234,1464,3,1,0
3063.5135419900566,15,0,0,955,1245,4,1,0
21365.980270942415,15,1,0,393,568,2,1,0
11658.53229908659,13,6,0,419,472,3,1,0
6687.7541809726345,22,9,0,807,1788,0,1,0
471.00764998670047,10,4,0,457,45,3,1,0
6602.05848646775,8,5,0,705,1762,4,1,0
2611.7510214498,21,0,0,1625,1558,3,1,0
3980.7146204280784,14,4,0,1867,181,1,1,0
3393.415900611985,14,2,2,514,1825,1,1,0
11913.733731865008,21,4,0,1008,602,4,1,0
6932.059656474841,22,7,1,1335,1664,3,1,0
21639.95959841542,12,4,0,499,1919,2,1,0
2325.468931017369,22,8,0,574,1468,4,1,0
7377.401360605309,16,4,2,33,222,4,1,0
2694.8728640793806,10,1,0,474,1425,1,1,0
16515.86042770434,8,9,0,1281,744,3,1,0
10283.625175357103,13,6,0,601,1772,4,1,0
10106.097115183828,19,0,0,1561,889,4,1,0
2139.1753100980245,18,9,0,1061,1689,1,1,0
4748.509483273165,7,8,0,756,1106,2,0,0
7896.472208537953,9,9,0,1261,805,1,1,0
3605.736586494153,9,4,0,1288,260,2,0,0
4270.593146241119,8,1,1,1809,162,3,1,0
15951.168383756134,12,4,0,217,297,3,1,0
52212.17478925187,16,2,0,463,1474,4,1,0
6938.61073768672,12,8,0,1601,1787,4,1,0
1892.9157365232363,15,4,0,844,1475,4,1,0
52662.89907320623,22,5,0,932,1952,0,1,0
8358.671224808604,6,1,0,1285,1596,0,1,0
1324.6914926048014,19,5,0,611,1461,3,1,0
4751.9023418564,8,3,0,887,718,1,1,0
2225.2840753685523,21,7,0,1174,622,4,1,0
13462.346560782904,19,3,2,1676,741,4,1,0
22622.19163256977,14,0,0,1763,558,3,1,0
3923.542902774506,16,8,0,1078,1705,0,1,0
4664.538204095866,8,1,0,288,1564,3,1,0
200000.0,23,1,0,8,4,9,0,1
2309.500667279162,13,4,0,1725,499,2,1,0
5348.133779598454,12,9,0,1167,1405,0,1,0
5777.26491872678,19,2,0,1235,1108,1,1,0
9538.785177274074,9,6,2,1852,1701,2,1,0
340.2103747343191,11,7,0,1680,988,0,1,0
1035.0543185687188,21,4,1,424,1812,0,1,0
41507.0799207735,16,8,1,121,243,1,1,0
335.522628599852,9,9,0,534,85,0,1,0
37450.60663484383,6,7,0,1692,1531,0,1,0
4372.088647585844,9,6,1,1871,1923,1,1,0
55044.41841130959,15,0,1,1108,924,1,1,0
41522.26581752368,13,0,0,566,1890,2,1,0
996.3820546820182,18,9,0,375,338,0,1,0
2210.2416337840227,12,4,2,1234,947,0,1,0
5152.182442994732,13,5,0,811,260,0,1,0
5817.635541912833,14,2,0,423,1020,0,1,0
3867.802558390583,7,0,0,135,236,1,1,0
11757.509671917544,22,5,0,868,1936,3,1,0
62732.629949901006,18,2,0,1095,649,2,1,0
71333.99868606824,21,2,0,1885,846,1,1,0
1949.2206176239963,16,4,0,1546,882,0,1,0
1229.6652571741624,19,5,1,276,49,1,1,0
1094.9491904656347,21,7,0,1744,228,3,1,0
10086.031597083314,19,4,0,119,41,1,1,0
2037.967746899993,21,3,2,1208,1158,3,1,0
55366.647906984865,18,3,1,999,1542,0,1,0
14953.068114699314,19,2,0,515,304,4,1,0
4178.951561964723,14,1,0,1851,901,0,1,0
3687.244543319455,9,5,0,687,96,2,1,0
8179.731141894752,19,9,0,1765,990,3,1,0
18406.236324210488,12,0,1,1310,1150,1,1,0
2218.479506960441,9,4,0,312,1438,1,1,0
2055.422032720196,18,8,0,841,178,1,1,0
6357.210156910213,12,4,0,1098,1263,4,1,0
590.9524880101226,12,5,0,200,434,1,1,0
45407.74526031421,20,5,0,930,1148,1,1,0
8484.773341090106,10,4,2,1800,228,1,1,0
11415.910787378854,20,7,0,1342,1467,3,1,0
8883.402083022493,16,0,0,1515,766,0,1,0
81260.40414476112,11,3,0,493,241,3,1,0
10157.748079172126,19,8,0,1162,533,3,1,0
5407.852198125645,12,6,0,1243,668,1,1,0
282.1613842594472,10,1,0,937,538,0,1,0
4636.983469327345,7,2,0,1542,1375,3,1,0
859.7923820537724,17,2,2,104,386,3,1,0
13041.726336200105,15,8,0,1025,201,0,1,0
1692.9695150777795,21,5,0,1907,349,3,1,0
1729.1091846819088,16,8,0,1537,1874,1,1,0
3632.321106349492,10,4,1,1035,691,2,1,0
5599.534117831315,22,4,0,1338,894,3,1,0
69115.79301033837,2,4,0,12,1,15,0,1
5894.7674652647875,8,0,0,1779,1230,1,1,0
7053.899056041256,15,3,0,1120,1090,4,1,0
963.0293857879299,10,4,0,1925,869,3,1,0
5790.580400956782,8,2,0,1559,1137,4,1,0
1931.7678727358063,21,6,2,1282,189,0,0,0
6341.304818470215,7,4,1,1347,1776,4,1,0
17915.3295880665,14,0,0,1785,1294,0,1,0
2815.0731593992123,16,0,0,1954,1962,4,1,0
12025.135081601777,15,3,0,984,1783,3,1,0
1815.6847374249337,14,4,0,1893,909,3,1,0
14751.740616966625,17,7,1,1196,1830,4,1,0
946.1455160991379,22,6,0,994,1382,4,0,0
1108.0058491797638,10,7,0,1104,1984,0,1,0
395.8171605810353,22,8,0,1160,1507,2,1,0
157382.22522371763,23,7,0,5,0,15,0,1
2534.040453871837,11,9,1,924,1616,0,1,0
6106.7619274119115,13,0,0,645,1230,0,1,0
1135.115488366118,15,1,0,647,895,4,1,0
3137.5156187386183,9,5,0,491,783,1,0,0
20982.09728620669,22,2,0,803,916,0,1,0
3320.8262243177883,22,7,0,199,40,0,1,0
6615.688027409233,9,9,0,282,1720,2,1,0
1593.5930780518204,6,2,0,946,103,3,1,0
54239.01280268538,7,2,0,71,1415,3,1,0
4389.482025968109,20,1,0,350,1901,3,1,0
8491.559102073836,19,8,0,1553,1697,2,1,0
11332.714995297243,9,7,0,538,997,0,1,0
3170.814450099069,20,2,0,1237,1208,3,1,0
8859.67645794631,19,7,0,1782,489,0,1,0
708.8842291266434,10,0,0,784,1588,3,1,0
703.6762424007127,15,1,1,920,526,3,1,0
10622.212220371004,18,5,0,105,1997,1,1,0
1848.3281966085021,21,6,0,1829,153,4,0,0
3136.968249147789,15,0,0,855,404,3,1,0
3978.0392623843077,7,1,0,1178,1094,4,0,0
5604.821179981087,15,2,0,583,118,2,1,0
871.6422189284177,21,5,1,211,650,4,1,0
4189.102350956029,12,6,2,1902,1692,1,1,0
11641.667307100504,7,7,0,91,584,1,1,0
2551.433838627705,21,7,0,584,642,3,1,0
3431.9447271579043,14,3,0,1867,1800,1,1,0
11839.154314639269,10,4,2,1449,1470,2,1,0
7181.456127641453,12,0,2,1275,1750,0,1,0
26975.579113825363,22,4,0,1374,485,1,1,0
1827.7499432766033,20,3,0,468,679,4,0,0
7644.212085239662,11,0,0,254,975,0,1,0
2448.4692606537837,10,9,0,1852,1398,1,1,0
1361.2236321014375,15,0,0,688,1911,1,1,0
3846.337264690656,21,9,0,1064,890,4,1,0
7488.469314535174,13,2,0,1330,1292,2,1,0
22000.6490955457,8,4,1,1448,502,4,1,0
4830.9537677024355,11,0,0,1922,100,3,1,0
612.7939229655167,13,9,0,1365,298,2,1,0
12057.223561935692,18,9,0,86,1736,1,1,0
2015.828133583717,7,7,0,518,265,2,1,0
362.62245791037736,8,9,0,308,1960,4,1,0
8784.369819886317,12,0,0,1428,1688,1,1,0
32392.234474516812,20,5,0,1083,1163,4,1,0
